Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
0,0.0102,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4.0,0.286,1,Mask Off,Future
1636,0.0732,0.509,221274,0.729,2.73e-05,1,0.233,-4.773,1,0.0343,127.871,4.0,0.185,0,Together,Martin Garrix
385,0.323,0.839,369067,0.48,0.0505,6,0.0758,-12.223,1,0.113,120.973,4.0,0.45,1,Rollerskate,Matias Aguayo
1731,0.0788,0.873,301200,0.591,0.0071,7,0.104,-8.942,1,0.102,123.091,4.0,0.49,0,Together Again,Janet Jackson
1358,0.328,0.68,231679,0.593,0.0,1,0.105,-6.496,1,0.176,94.007,4.0,0.396,0,Nosedive,Dynamic Duo
834,0.269,0.575,302987,0.641,0.0121,6,0.211,-8.105,0,0.0325,91.714,4.0,0.901,1,I Want'a Do Something Freaky To You,Leon Haywood
1858,0.622,0.413,168480,0.439,0.00562,10,0.0704,-8.537,1,0.031,97.942,4.0,0.336,0,Honest,Joseph
394,0.016,0.79,233813,0.616,0.13,0,0.136,-7.081,1,0.0388,111.038,4.0,0.373,1,Wait for a Minute,tUnE-yArDs
1019,0.1,0.575,188875,0.723,0.0,7,0.483,-4.956,1,0.314,107.039,3.0,0.822,1,Shutdown,Skepta
433,0.0198,0.517,245013,0.491,1.31e-06,11,0.0786,-13.742,0,0.0341,104.996,4.0,0.331,1,Midnight City,M83
1137,0.222,0.63,228827,0.815,0.0,2,0.091,-4.265,1,0.152,88.357,4.0,0.814,0,Despacito - Remix,Luis Fonsi
544,0.0101,0.651,247360,0.642,0.000186,2,0.0902,-4.276,1,0.167,88.237,4.0,0.711,1,Anything New,Bibio
1321,0.000273,0.285,232999,0.989,0.797,7,0.104,-4.407,1,0.147,140.019,4.0,0.201,0,Of Talons and Teeth,Reaping Asmodeia
1679,0.00278,0.231,200920,0.791,0.00055,4,0.396,-4.297,0,0.0446,87.337,4.0,0.404,0,Snow Cats,AFI
478,0.0175,0.702,185840,0.773,0.00165,9,0.651,-3.741,1,0.214,100.006,4.0,0.484,1,Love In Motion - feat. Mayer Hawthorne,Sebastian
286,0.22,0.234,207186,0.747,0.000176,11,0.157,-3.332,0,0.0577,81.805,4.0,0.365,1,Skyscraper,Elephant
954,0.269,0.663,361173,0.602,8.81e-05,9,0.118,-11.013,1,0.132,149.51,4.0,0.899,1,Smoke,Ohio Players
660,0.0155,0.76,285651,0.944,0.85,6,0.363,-3.793,0,0.0733,123.985,4.0,0.294,1,Next Order,Dog Blood
386,0.0301,0.226,247027,0.261,0.0677,2,0.0628,-11.276,1,0.0339,108.915,4.0,0.0795,1,Outro,M83
225,0.000156,0.853,356560,0.532,0.88,1,0.0643,-13.443,1,0.121,99.989,4.0,0.499,1,Bless My Soul,Nightmares On Wax
97,0.0571,0.398,247390,0.776,0.0172,9,0.303,-7.388,0,0.0374,110.815,4.0,0.689,1,NOBO,Tijuana Panthers
1906,0.0251,0.743,214400,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4.0,0.604,0,No Scrubs,TLC
1934,0.265,0.793,197027,0.832,6.84e-06,1,0.207,-4.861,0,0.0405,107.647,4.0,0.859,0,"Whenever, Wherever",Shakira
935,0.0599,0.756,257053,0.853,0.000562,9,0.115,-5.92,0,0.0525,100.004,4.0,0.426,1,By Design,Kid Cudi
1323,0.000283,0.256,197684,0.98,0.0196,3,0.618,-5.107,1,0.0964,94.99,4.0,0.11,0,Zerotonin 2,Darknet
1176,0.00246,0.532,200733,0.778,0.000111,7,0.153,-6.69,0,0.218,169.923,4.0,0.242,0,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly
1598,0.953,0.156,458000,0.023,0.338,10,0.165,-31.082,1,0.0445,140.715,4.0,0.0588,0,"Piano Quartet in E flat, Op.47: 3. Andante cantabile",Robert Schumann
151,0.185,0.704,282253,0.431,0.0972,8,0.249,-7.893,1,0.131,146.003,4.0,0.349,1,Blood On the Money,Future
918,0.0476,0.723,418880,0.755,0.00147,10,0.469,-9.381,1,0.0576,97.195,4.0,0.573,1,Thinking of You,Lord Echo
289,0.504,0.719,181459,0.697,0.0,2,0.295,-5.647,1,0.31,117.123,4.0,0.668,1,Suede (feat. Anderson Paak & Knxwledge),NxWorries
644,0.152,0.702,420107,0.504,5.11e-06,9,0.22,-16.794,1,0.342,121.374,4.0,0.794,1,Ride The Rhythm,On The House featuring Marshall Jefferson
239,0.0172,0.496,190582,0.54,0.0367,7,0.13,-7.121,0,0.0324,131.337,5.0,0.172,1,Hold On We're Going Home,ASTR
409,0.0245,0.819,302000,0.684,0.358,2,0.115,-6.97,1,0.0599,130.268,4.0,0.84,1,Outlaw,War
1530,0.986,0.371,66762,0.0295,0.937,10,0.125,-22.038,0,0.0335,82.313,3.0,0.276,0,I'm a Fool to Want You,Passport Quartet
1926,0.632,0.631,219160,0.363,4.64e-05,5,0.084,-14.331,1,0.0336,138.367,4.0,0.268,0,Coming Around Again,Carly Simon
1660,0.0107,0.631,235025,0.893,0.00632,7,0.147,-5.123,1,0.0411,130.015,4.0,0.558,0,Concrete Angel (Radio Edit) (feat. Christina Novelli),Gareth Emery
1848,0.0117,0.852,267440,0.563,1.96e-05,10,0.119,-8.663,0,0.0377,92.112,4.0,0.887,0,You're Makin' Me High,Toni Braxton
795,0.000588,0.803,426850,0.769,0.9,6,0.0683,-7.025,1,0.0561,122.992,4.0,0.17,1,BIG Fun - Full Intention 88 Remix,Inner City
1280,0.000937,0.676,200481,0.79,8.94e-05,7,0.0938,-3.674,1,0.0338,99.948,4.0,0.0484,0,Parachute,Joshua Micah
129,0.0452,0.746,238146,0.416,7.77e-05,11,0.12,-6.607,1,0.0482,132.036,4.0,0.216,1,Rewind,Kelela
1557,0.912,0.399,325587,0.307,0.623,1,0.115,-14.38,1,0.0347,116.308,4.0,0.0621,0,Trust,Roy Hargrove
453,0.386,0.791,317467,0.729,0.0126,11,0.0771,-9.856,0,0.054,108.274,4.0,0.717,1,Do It Roger,Zapp
1201,0.0181,0.62,229573,0.869,0.0,1,0.369,-5.252,1,0.175,151.684,4.0,0.769,0,E.T. - feat. Kanye West,Katy Perry
1909,0.101,0.768,173027,0.864,0.0,11,0.162,-6.145,1,0.0324,110.008,4.0,0.876,0,Wannabe - Radio Edit,Spice Girls
713,0.0438,0.59,453949,0.721,0.0155,11,0.352,-8.32,0,0.0317,111.524,4.0,0.663,1,Reflektor,Arcade Fire
1866,0.395,0.644,195107,0.523,0.0,4,0.093,-7.66,1,0.0378,95.966,4.0,0.453,0,I Know,Sammy Brue
191,0.17,0.43,154414,0.436,0.0,8,0.128,-4.816,1,0.119,90.053,4.0,0.22,1,Holdin On,Flume
1962,0.0588,0.653,216613,0.748,0.0,10,0.194,-6.323,0,0.211,172.008,4.0,0.809,0,Mysterious Girl,Peter Andre
1190,0.0643,0.755,198187,0.838,1.59e-05,7,0.118,-4.5,0,0.0687,126.877,4.0,0.454,0,Glad You Came,The Wanted
774,0.00188,0.661,311920,0.837,0.0,5,0.362,-3.78,0,0.114,102.831,4.0,0.615,1,The Devil Is A Lie,Rick Ross
59,0.000392,0.294,311360,0.786,0.865,2,0.272,-3.626,1,0.0378,81.108,4.0,0.136,1,California Nights,Best Coast
765,0.000595,0.805,445417,0.79,0.889,0,0.0296,-7.93,1,0.0577,122.994,4.0,0.533,1,Nobody Else - Original Mix,Dusky
1276,0.00687,0.688,183413,0.843,0.0,5,0.0464,-4.12,1,0.0452,105.02,4.0,0.841,0,Fearless,Jasmine Murray
1454,0.316,0.519,182720,0.829,0.0,5,0.0759,-5.121,0,0.0901,123.659,4.0,0.629,0,Show You Love,Kato
1715,0.178,0.644,200613,0.842,0.0,8,0.0796,-4.787,1,0.0429,99.05,4.0,0.852,0,Popular Song,MIKA
388,0.0626,0.858,254920,0.717,0.243,0,0.216,-8.734,1,0.0995,120.004,4.0,0.593,1,Slyd,!!!
608,0.00576,0.77,347387,0.69,0.0107,9,0.0684,-4.903,0,0.0977,118.989,4.0,0.721,1,Reckless (With Your Love),Azari & III
309,0.058,0.648,201848,0.887,0.0,1,0.0382,-4.536,0,0.188,102.128,4.0,0.464,1,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah
996,0.148,0.701,462267,0.788,0.625,2,0.0977,-5.611,1,0.0425,142.584,4.0,0.794,1,All My Friends,LCD Soundsystem
62,0.000145,0.54,293646,0.945,0.753,9,0.667,-6.64,1,0.0406,92.995,4.0,0.87,1,Fail to Cry,Yacht Club
1687,0.000353,0.42,210240,0.929,0.000747,7,0.122,-3.899,0,0.121,127.204,4.0,0.318,0,Chop Suey!,System Of A Down
1120,0.113,0.801,236493,0.822,0.00424,6,0.0877,-4.655,1,0.0831,176.048,4.0,0.938,0,Hula Hoop,Daddy Yankee
54,0.246,0.676,254769,0.528,0.0,7,0.0803,-8.699,1,0.0366,130.073,4.0,0.301,1,White Iverson,Post Malone
1104,0.204,0.685,221027,0.731,0.0,5,0.0722,-5.119,0,0.093,177.912,4.0,0.776,0,Si Tú La Ves,Nicky Jam
1587,0.649,0.603,100693,0.355,0.0,0,0.0952,-9.624,1,0.0566,111.405,4.0,0.441,0,Curse of the Spinach,Trout Fishing in America
406,0.107,0.826,253747,0.751,7.71e-05,10,0.0596,-9.621,0,0.0564,105.909,4.0,0.919,1,I Wish,Stevie Wonder
1487,0.101,0.867,191240,0.487,0.0,5,0.148,-5.872,1,0.0777,101.959,4.0,0.777,0,High Without Your Love,Loote
1499,0.0219,0.568,202439,0.69,2.3e-05,1,0.0815,-5.034,0,0.0431,130.12,4.0,0.044,0,Eyes Closed,Halsey
1590,0.461,0.873,127227,0.511,1.22e-06,2,0.0655,-12.303,1,0.0368,127.93,4.0,0.972,0,Jelly On A Plate,The Kids Band
8,0.0481,0.603,202853,0.944,0.0,11,0.342,-3.626,0,0.347,130.035,4.0,0.398,1,I've Seen Footage,Death Grips
1919,0.0449,0.706,225253,0.893,1.04e-06,10,0.301,-4.355,0,0.0449,108.006,4.0,0.616,0,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys
511,0.0764,0.611,255320,0.677,0.0698,10,0.241,-6.745,0,0.034,166.04,4.0,0.233,1,Genesis,Grimes
551,0.0193,0.614,323600,0.677,0.518,9,0.108,-8.317,0,0.0323,126.477,4.0,0.726,1,"There, There",Radiohead
233,0.0778,0.729,289627,0.527,0.0,9,0.382,-6.338,1,0.0708,126.012,4.0,0.23,1,Sanctified,Rick Ross
131,0.0224,0.634,221960,0.609,0.0,6,0.099,-8.982,1,0.172,83.021,4.0,0.659,1,Kush,Lil Wayne
146,2.13e-05,0.259,350920,0.847,0.823,2,0.133,-6.298,1,0.0332,150.162,4.0,0.682,1,Nothing Ever Happened,Deerhunter
1217,0.0215,0.688,192191,0.702,0.0,7,0.128,-4.792,0,0.0499,94.006,4.0,0.731,0,My House,Flo Rida
1700,0.0123,0.428,221720,0.781,1.47e-05,6,0.104,-5.032,0,0.0608,82.353,4.0,0.72,0,"Too Little, Too Late",JoJo
1113,0.0244,0.68,247493,0.954,0.0,9,0.112,-1.823,1,0.119,104.029,4.0,0.524,0,Andas En Mi Cabeza,Chino & Nacho
197,0.064,0.568,322544,0.936,0.00099,0,0.148,-6.365,1,0.0504,150.067,4.0,0.792,1,Moving to the Left,Woods
276,0.29,0.857,222573,0.484,3.04e-06,10,0.112,-6.232,0,0.148,107.434,4.0,0.729,1,Last Chance to Dance,Ekkah
1148,0.56,0.622,250200,0.593,0.0,5,0.175,-7.755,0,0.0414,100.048,4.0,0.361,0,1-800-273-8255,Logic
1489,0.57,0.629,250173,0.572,0.0,5,0.192,-7.733,0,0.0387,100.015,4.0,0.38,0,1-800-273-8255,Logic
1204,0.0514,0.786,250189,0.857,0.0,9,0.112,-3.765,1,0.0734,110.038,4.0,0.602,0,The Monster,Eminem
287,0.516,0.525,216520,0.797,5e-06,1,0.152,-11.168,0,0.0656,100.518,4.0,0.769,1,I Want You - Single Version,Marvin Gaye
1616,0.00837,0.184,221286,0.871,0.167,8,0.15,-3.245,0,0.0661,127.972,4.0,0.213,0,You,Galantis
1168,0.0905,0.648,220781,0.532,0.0,0,0.0831,-6.597,1,0.0746,99.983,4.0,0.497,0,It Ain’t Me (with Selena Gomez),Kygo
13,0.366,0.762,243270,0.476,0.0,0,0.103,-12.686,1,0.114,130.007,4.0,0.367,1,One Night,Lil Yachty
479,0.00314,0.654,410897,0.734,0.000249,0,0.0802,-6.216,1,0.112,126.995,4.0,0.243,1,Save the World,Swedish House Mafia
791,0.000563,0.417,167091,0.73,3.31e-06,5,0.0766,-6.774,1,0.0363,81.179,4.0,0.44,1,Passing Out Pieces,Mac Demarco
81,0.186,0.711,221350,0.705,0.0,10,0.148,-6.248,0,0.252,144.053,4.0,0.403,1,Aquafina (feat. GoldLink & Chaz French),Falcons
1726,0.267,0.809,275080,0.522,1.97e-05,10,0.0729,-8.747,0,0.0821,99.001,4.0,0.879,0,Get It On Tonite,Montell Jordan
1025,0.01,0.553,154320,0.743,0.0,2,0.0812,-5.483,1,0.0368,149.962,4.0,0.574,0,More Girls Like You,Kip Moore
312,0.118,0.704,288347,0.894,0.000115,6,0.386,-7.415,1,0.243,98.946,4.0,0.408,1,Frontier Psychiatrist,The Avalanches
475,0.0229,0.527,188560,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4.0,0.12,1,I Wanna Be Your Dog,The Stooges
1077,0.0304,0.681,184040,0.845,0.0,11,0.197,-5.147,0,0.0525,132.023,4.0,0.761,0,The Fighter,Keith Urban
1803,0.19,0.776,239880,0.507,0.0,9,0.12,-5.752,0,0.0405,98.051,4.0,0.51,0,Secret Love,JoJo
502,0.0989,0.7,285211,0.718,0.0609,2,0.218,-5.882,1,0.0535,81.997,4.0,0.343,1,Slow Down,Poolside
615,0.0302,0.798,216585,0.481,0.0,7,0.128,-10.488,1,0.314,127.136,4.0,0.64,1,Trill Hoe,Western Tink
495,0.0086,0.246,237947,0.843,0.241,4,0.137,-10.022,1,0.0396,80.047,4.0,0.681,1,Didn't You,Cloud Nothings
1031,0.0244,0.553,206573,0.747,0.0,9,0.363,-5.905,1,0.0292,73.033,4.0,0.702,0,Small Town Boy,Dustin Lynch
1918,0.0962,0.72,188107,0.898,0.0,11,0.0675,-3.701,0,0.0997,143.431,4.0,0.964,0,Pretty Fly (For a White Guy),The Offspring
930,6.89e-05,0.286,215822,0.704,0.034,9,0.192,-5.12,0,0.0374,145.843,4.0,0.185,1,Desire,DILLY DALLY
111,0.403,0.683,142333,0.71,0.0,9,0.086,-7.445,1,0.114,128.181,4.0,0.93,1,It's My Party,Lesley Gore
1067,0.0406,0.488,226173,0.915,0.0,7,0.351,-4.255,1,0.0389,75.019,4.0,0.637,0,May We All,Florida Georgia Line
1068,0.422,0.482,230832,0.739,1.87e-05,7,0.468,-5.476,1,0.0342,155.932,4.0,0.596,0,Last Time for Everything,Brad Paisley
1519,0.871,0.421,265320,0.0867,0.429,0,0.115,-18.732,1,0.037,95.438,4.0,0.0718,0,Where We Used To Live,Esbjörn Svensson Trio
1697,0.0109,0.616,179600,0.91,0.0,8,0.0806,-3.316,0,0.124,150.038,4.0,0.709,0,L.A. Boyz,Victorious Cast feat. Victoria Justice and Ariana Grande
1029,0.0549,0.53,187760,0.809,0.0,6,0.0741,-4.745,0,0.0388,82.022,4.0,0.703,0,The Weekend,Brantley Gilbert
1376,0.107,0.54,204589,0.408,0.000811,0,0.111,-11.899,0,0.0457,159.813,4.0,0.655,0,Sleeping Habits,Donguy
601,0.00201,0.734,394857,0.686,0.11,5,0.0408,-9.781,0,0.0761,128.021,4.0,0.543,1,Elevate - Q45 Remix,Toni Toni Lee
625,0.0436,0.805,192623,0.634,0.0,7,0.0579,-7.759,1,0.0535,143.944,4.0,0.76,1,Had A Dream,EMP DASME
622,0.0106,0.774,227327,0.92,0.433,11,0.146,-4.213,1,0.25,128.97,4.0,0.223,1,My Bad - Club Mix,The Partysquad
518,0.0156,0.623,289640,0.806,0.0769,0,0.201,-8.533,1,0.0352,130.049,4.0,0.847,1,The Perfect Kiss,New Order
73,0.0548,0.768,239908,0.853,0.13,10,0.0188,-5.915,0,0.0427,107.234,4.0,0.887,1,Pick Up The Pieces,Average White Band
193,0.0361,0.312,281360,0.907,0.618,7,0.363,-6.571,1,0.229,120.286,4.0,0.122,1,Marriage,Gold Panda
140,0.00469,0.721,228933,0.621,0.0103,1,0.199,-4.378,1,0.306,159.967,4.0,0.578,1,Sittin' Sidewayz - feat. Big Pokey Explicit,Paul Wall
998,0.142,0.714,135920,0.566,1.25e-06,7,0.57,-4.408,1,0.056,113.074,4.0,0.429,1,Father Stretch My Hands Pt. 1,Kanye West
302,0.19,0.703,228040,0.412,5.26e-06,6,0.221,-9.827,0,0.0288,152.219,4.0,0.815,1,Johnny Was,Bob Marley & The Wailers
1553,0.96,0.32,325400,0.156,0.904,2,0.0775,-12.258,1,0.033,159.618,3.0,0.0623,0,The Last Goodbye,Nicholas Payton
397,0.113,0.715,329169,0.64,0.0418,2,0.0848,-7.168,1,0.0317,113.507,4.0,0.398,1,Huarache Lights,Hot Chip
905,0.157,0.729,267000,0.818,0.285,2,0.195,-9.992,1,0.0732,125.811,4.0,0.909,1,Bang A Gong [Get It On] (Remastered Single/LP Version),T. Rex
1979,0.342,0.591,178026,0.75,0.363,1,0.0804,-6.599,0,0.0479,149.931,4.0,0.38,0,300 Violin Orchestra,Jorge Quintero
1232,0.379,0.335,255160,0.582,2.67e-05,5,0.0954,-5.09,1,0.0375,110.522,4.0,0.13,0,Even If,MercyMe
1971,0.141,0.615,203067,0.403,0.0,0,0.0706,-17.264,1,0.102,80.171,4.0,0.707,0,Fog On the Tyne,Lindisfarne
1431,0.0171,0.47,251350,0.863,0.143,6,0.096,-6.52,0,0.0461,170.137,4.0,0.335,0,Front to Back,Buku
1513,0.89,0.475,206360,0.0588,0.0238,5,0.129,-17.464,0,0.0418,115.642,4.0,0.229,0,I'll Wait And Pray,John Coltrane
1873,0.58,0.599,245960,0.699,0.276,1,0.108,-7.588,0,0.1,120.927,4.0,0.312,0,Ohio - filous Remix,Damien Jurado
1787,0.831,0.4,327773,0.337,0.0,2,0.0934,-7.404,1,0.0355,108.196,5.0,0.354,0,Almost Is Never Enough,Nathan Sykes
158,0.19,0.735,275840,0.41,0.0,11,0.341,-8.735,0,0.2,114.812,4.0,0.16,1,Know Yourself,Drake
109,0.487,0.559,111270,0.633,0.0,7,0.164,-3.265,1,0.0329,72.496,4.0,0.842,1,He's So Fine - 2000 Digital Remaster,The Chiffons
1730,0.499,0.571,301587,0.447,0.0,7,0.125,-8.757,1,0.0338,75.019,4.0,0.162,0,A Song For Mama,Boyz II Men
74,0.727,0.506,160400,0.948,0.0,10,0.0904,-5.626,1,0.105,130.195,4.0,0.936,1,Have Love Will Travel,The Sonics
1336,0.000123,0.398,252005,0.955,0.458,7,0.299,-3.39,0,0.0698,100.03,4.0,0.134,0,The Call of Mighty,Crucify Me Gently
329,0.0567,0.838,194828,0.537,0.799,8,0.0991,-11.689,1,0.116,121.986,4.0,0.357,1,What I Might Do,Ben Pearce
343,0.0686,0.388,220467,0.598,0.0,4,0.657,-9.485,0,0.0296,154.78,4.0,0.641,1,I Choose You,Willie Hutch
125,0.0161,0.526,241440,0.712,0.0,11,0.179,-6.525,0,0.0356,105.009,4.0,0.299,1,Midnight City,M83
698,0.00525,0.7,307467,0.675,0.0,2,0.657,-6.362,1,0.149,124.882,4.0,0.227,1,No New Friends - SFTB Remix,DJ Khaled
1923,0.000501,0.749,195107,0.745,0.00403,2,0.333,-10.625,1,0.164,101.972,4.0,0.461,0,Jump,Kris Kross
1339,1.94e-05,0.209,246689,0.955,0.0118,11,0.0925,-4.527,1,0.143,199.988,4.0,0.114,0,The Shaping Sickness,Shadow of Intent
1573,0.949,0.386,567920,0.148,0.792,0,0.0665,-18.921,0,0.0367,94.88,4.0,0.128,0,The Peacocks,Anthony Wonsey Trio
265,0.124,0.875,347667,0.532,0.0123,10,0.314,-13.265,0,0.0686,116.556,4.0,0.704,1,Cool It Now,New Edition
1826,0.00216,0.659,216454,0.9,0.0,4,0.111,-4.856,1,0.0317,118.04,4.0,0.882,0,She's Kinda Hot,5 Seconds of Summer
1335,5.4e-05,0.455,210426,0.973,0.00193,1,0.365,-4.597,0,0.132,102.076,4.0,0.448,0,Solicitude,Belie My Burial
1652,0.00273,0.408,247655,0.849,3.04e-05,11,0.139,-5.284,0,0.0646,174.029,4.0,0.141,0,Freak,Friction
521,0.000103,0.498,322933,0.553,0.528,5,0.273,-6.193,1,0.0332,111.015,4.0,0.228,1,Kim & Jessie,M83
1466,0.0165,0.597,209664,0.952,0.145,9,0.305,-3.586,0,0.0415,127.907,4.0,0.206,0,No Sleep,Bougenvilla
1634,0.0375,0.747,166138,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,4.0,0.763,0,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer
124,0.674,0.462,226333,0.449,0.000632,0,0.0993,-9.271,0,0.0916,209.686,4.0,0.748,1,Danger and Dread,Brown Bird
3,0.604,0.494,199413,0.338,0.51,5,0.0922,-15.236,1,0.0261,86.468,4.0,0.23,1,Master Of None,Beach House
417,0.00525,0.555,263213,0.612,0.0,4,0.346,-7.841,0,0.0353,100.036,4.0,0.319,1,Cry Like A Ghost,Passion Pit
1404,0.663,0.719,227827,0.478,0.000886,2,0.0496,-9.58,1,0.0297,77.996,4.0,0.354,0,Morning Call - Remix Version,Ibadi
710,0.0468,0.876,170480,0.716,0.000482,1,0.0667,-6.884,1,0.135,131.942,4.0,0.758,1,Wearing My Rolex - Radio Edit,Wiley
1161,0.0293,0.726,233833,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4.0,0.75,0,Unforgettable,French Montana
1998,0.0316,0.68,211853,0.725,1.81e-05,6,0.112,-3.92,1,0.0611,140.048,4.0,0.26,0,Faded - Slushii Remix,Alan Walker
776,0.548,0.706,206148,0.707,0.000313,0,0.1,-5.212,0,0.0351,144.877,4.0,0.246,1,Temporary View,SBTRKT
2009,0.00499,0.595,224000,0.837,0.0359,1,0.101,-6.011,1,0.0696,149.964,4.0,0.331,0,Aamon,Kuuro
1349,5.41e-06,0.389,220558,0.985,0.954,1,0.305,-2.795,0,0.112,135.019,4.0,0.0637,0,Prismatic Abyss,Aversions Crown
335,0.388,0.704,745653,0.942,0.0147,2,0.302,-5.115,0,0.171,131.69,4.0,0.584,1,Zombie,Fela Kuti
1928,0.00542,0.875,272080,0.631,2.54e-06,1,0.127,-3.475,1,0.099,120.002,4.0,0.552,0,Don't Cha,The Pussycat Dolls
649,0.00845,0.799,207843,0.605,0.0143,7,0.485,-10.011,1,0.286,194.055,4.0,0.378,1,"Bubble Butt [Radio Mix] [feat. Bruno Mars, 2 Chainz, Tyga & Mystic]",Major Lazer
465,0.0507,0.597,183798,0.746,0.000198,11,0.493,-7.991,0,0.542,172.215,4.0,0.891,1,86 Carrot Gold,Teams vs. Star Slinger
762,0.464,0.655,190330,0.704,0.877,0,0.134,-10.341,0,0.0413,99.96,4.0,0.696,1,Platoon,Jungle
1436,0.00101,0.466,16588,0.943,0.0,6,0.458,-3.545,0,0.385,113.457,5.0,0.598,0,dance alot,Various Artists
1218,0.219,0.427,257760,0.861,0.0,1,0.277,-4.874,1,0.376,161.776,4.0,0.581,0,Best I Ever Had,Drake
1678,0.0765,0.54,231107,0.661,0.0,3,0.125,-5.534,0,0.0381,90.012,4.0,0.509,0,Follow You,Bring Me The Horizon
1952,0.25,0.764,205507,0.811,0.000112,1,0.198,-5.245,1,0.0323,95.024,4.0,0.967,0,Lucky,Britney Spears
1417,0.0415,0.37,250240,0.87,0.0,5,0.604,-2.09,1,0.271,79.092,4.0,0.334,0,Ima Boss - feat. Rick Ross,Meek Mill
32,0.0358,0.959,213000,0.598,0.0,8,0.358,-5.534,1,0.0713,127.029,4.0,0.424,1,Best Friend,Young Thug
75,0.000313,0.457,293533,0.918,0.000215,11,0.769,-5.295,0,0.0471,105.018,4.0,0.297,1,Capitol,TR/ST
1925,0.0475,0.559,209413,0.868,0.000176,5,0.776,-5.276,1,0.17,156.295,4.0,0.608,0,Don't Stop Me Now - Remastered 2011,Queen
1536,0.921,0.445,391707,0.223,0.884,3,0.131,-17.402,1,0.0374,110.821,4.0,0.22,0,It Never Entered my Mind,Mulgrew Miller
18,0.314,0.713,195429,0.611,0.0,1,0.117,-6.702,0,0.241,140.061,4.0,0.783,1,Bouncin,Chief Keef
1935,0.12,0.851,237200,0.806,1.39e-06,4,0.122,-4.618,1,0.0788,119.002,4.0,0.769,0,Poker Face,Lady Gaga
132,0.244,0.607,253800,0.488,0.000177,8,0.113,-8.704,1,0.193,77.021,4.0,0.16,1,9,Willow
804,0.00042,0.22,82893,0.94,0.000541,0,0.0926,-2.397,1,0.0511,83.072,4.0,0.72,1,Just Wanna Love You Girl,Epsilons
229,0.0107,0.621,240760,0.796,0.187,8,0.0719,-6.179,0,0.0327,140.012,4.0,0.288,1,Go,Grimes
507,0.473,0.551,283373,0.504,0.664,7,0.0818,-11.166,1,0.0309,115.998,4.0,0.137,1,Walk With Me,Memoryhouse
339,0.00328,0.562,238457,0.801,0.0,11,0.605,-3.069,0,0.267,169.988,4.0,0.634,1,Do It (High School Dropout),Tayyib Ali
969,0.147,0.85,261321,0.509,0.0,6,0.0759,-9.637,0,0.378,134.9,4.0,0.769,1,Type of Way,Rich Homie Quan
612,0.0482,0.653,141724,0.817,0.0,1,0.157,-5.077,1,0.239,135.345,4.0,0.493,1,Molly Ringwald,Danny Brown
632,0.121,0.719,216000,0.66,0.0,2,0.127,-8.22,1,0.0829,119.996,4.0,0.357,1,Kids,Iamsu!
1114,0.0724,0.827,197840,0.646,0.0,1,0.247,-4.727,0,0.0766,92.057,4.0,0.51,0,Chillax,Farruko
449,0.126,0.579,212227,0.767,3.28e-05,9,0.384,-3.713,1,0.078,144.001,4.0,0.67,1,Punch Drunk Love,Teams vs. Star Slinger
72,0.518,0.683,155133,0.708,2.08e-05,4,0.175,-6.852,0,0.0289,106.446,4.0,0.967,1,Spooky,Dusty Springfield
1560,0.93,0.336,314493,0.328,0.732,7,0.111,-15.005,0,0.0386,184.007,3.0,0.198,0,Emperor Jones - Instrumental,Joe Lovano
1958,0.154,0.664,222029,0.679,0.000307,9,0.0694,-9.08,0,0.0298,104.851,4.0,0.728,0,Touch Me (I Want Your Body),Samantha Fox
941,0.078,0.815,489750,0.459,0.826,10,0.067,-12.588,0,0.0906,124.996,4.0,0.616,1,Wonky Bassline Disco Banger,Red Rack'Em
1233,0.0363,0.468,219720,0.786,0.0,9,0.31,-2.757,1,0.0334,84.992,4.0,0.479,0,Home,Chris Tomlin
148,0.0962,0.654,252095,0.292,0.0031,2,0.106,-12.977,1,0.474,153.547,4.0,0.111,1,River,Ibeyi
1521,0.973,0.478,388040,0.0757,0.939,5,0.108,-20.847,1,0.0505,76.952,4.0,0.235,0,For Wee Folks,Joey Alexander
138,0.00919,0.944,261973,0.839,0.0,11,0.0921,-4.141,1,0.108,136.019,4.0,0.891,1,Sippin On Some Syrup,Three 6 Mafia
1194,0.555,0.635,217419,0.691,0.0,0,0.097,-4.862,1,0.258,82.142,4.0,0.63,0,Trumpets,Jason Derulo
330,0.0286,0.76,479547,0.391,0.00691,1,0.0582,-8.73,1,0.0353,116.873,4.0,0.965,1,Atomic Bomb,William Onyeabor
783,0.0126,0.6,588520,0.811,0.05,8,0.969,-10.199,0,0.102,100.894,4.0,0.372,1,dance yrself clean - live at madison square garden,LCD Soundsystem
